0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
733973.0,18.317500000000003,17.03,15.455,27.8375,19.125,17.3875,13.765,10.56,3.8625,6.2925,4.385,27.1,19.4525,21.37,25.47,21.725,25.0475,9.4875,17.92,15.2675,4.685,6.185,137.32999999999998,127.02000000000001,84.0,136.91,143.9275,125.41,124.51500000000001,124.13,91.65,130.0,80.7,0.0,145.38,0.0,169.9475,132.08499999999998,144.8225,125.73500000000001,92.9125,134.2625,112.065,101.2025
733975.0,24.555,19.505,29.155,26.485,28.925,22.0,20.535,7.83,4.27,4.58,4.2,20.305,16.845,16.34,20.525,24.27,14.3225,21.985,14.7875,9.075,5.3375,17.0,135.5125,114.78,141.51,139.6425,126.11249999999998,140.4025,125.16499999999999,120.44999999999999,140.64000000000001,100.35000000000001,0.0,113.29,123.0,98.3575,0.0,137.2725,126.655,126.56,126.1925,110.405,122.28,89.46000000000001
733977.0,25.9375,16.275,39.3375,24.869999999999997,26.427500000000002,23.487499999999997,5.0625,9.155,13.125,6.19,5.25,28.520000000000003,25.03,30.845,24.455,14.8625,11.02,17.86,11.69,3.7800000000000002,7.8125,5.74,142.84,118.65,137.875,141.18,135.16,136.38,97.74,148.875,106.69999999999999,125.28,70.5125,144.3475,129.55,129.76749999999998,142.9725,147.48,44.44,119.60749999999999,133.365,84.265,79.31,79.9
733979.0,20.305,16.845,16.34,24.27,14.3225,21.985,14.7875,20.525,7.6425,17.0,23.0,21.235,22.932499999999997,17.0775,29.637499999999996,20.64,17.5775,32.7175,16.665,10.93,8.135,3.6275,113.29,123.0,98.3575,137.2725,126.655,126.56,126.1925,0.0,145.3475,89.46000000000001,184.98,128.96,119.02,141.33,129.89249999999998,125.13999999999999,157.365,131.0,140.505,92.59,112.31,96.715
733981.0,24.555,19.505,29.155,26.485,15.135,28.925,22.0,20.535,7.83,4.27,4.58,14.9225,25.54,23.445,31.395000000000003,29.71,22.92,13.4875,19.905,2.7875,2.4,6.96,135.5125,114.78,141.51,139.6425,0.0,126.11249999999998,140.4025,125.16499999999999,120.44999999999999,140.64000000000001,100.35000000000001,122.78,136.21,138.2425,126.13,134.8725,0.0,114.565,111.5925,53.32,91.815,77.06
733983.0,18.317500000000003,17.03,15.455,27.8375,19.125,17.3875,13.765,10.56,3.8625,4.385,3.0,25.9375,16.275,39.3375,26.427500000000002,23.487499999999997,24.869999999999997,5.0625,9.155,6.19,13.125,5.25,137.32999999999998,127.02000000000001,84.0,136.91,143.9275,125.41,124.51500000000001,124.13,91.65,80.7,58.050000000000004,142.84,118.65,137.875,135.16,136.38,141.18,97.74,148.875,125.28,106.69999999999999,70.5125
733985.0,24.555,19.505,29.155,26.485,28.925,15.135,22.0,20.535,7.83,4.27,3.41,21.235,22.932499999999997,29.637499999999996,28.4075,20.64,17.5775,32.7175,16.665,10.93,8.135,3.6275,135.5125,114.78,141.51,139.6425,126.11249999999998,0.0,140.4025,125.16499999999999,120.44999999999999,140.64000000000001,82.05000000000001,128.96,119.02,129.89249999999998,119.35,125.13999999999999,157.365,131.0,140.505,92.59,112.31,96.715
733987.0,19.4525,30.93,25.47,25.0475,21.725,9.4875,21.37,17.92,15.2675,5.945,6.185,14.9225,25.54,23.445,13.4875,29.71,31.395000000000003,22.92,19.905,2.7875,2.4,6.96,145.38,117.1175,169.9475,144.8225,132.08499999999998,125.73500000000001,0.0,92.9125,134.2625,0.0,101.2025,122.78,136.21,138.2425,114.565,134.8725,126.13,0.0,111.5925,53.32,91.815,77.06
733989.0,20.305,16.845,16.34,24.27,14.3225,21.985,20.525,14.7875,5.3375,9.075,17.0,25.03,28.520000000000003,30.845,11.02,24.455,24.2575,17.86,11.69,3.7800000000000002,2.96,7.8125,113.29,123.0,98.3575,137.2725,126.655,126.56,0.0,126.1925,122.28,110.405,89.46000000000001,129.55,144.3475,129.76749999999998,44.44,142.9725,130.515,119.60749999999999,133.365,84.265,0.0,79.31
733991.0,25.9375,16.275,39.3375,14.225,26.427500000000002,23.487499999999997,18.1525,5.0625,9.155,6.19,5.25,19.4525,30.93,25.47,25.0475,21.725,21.37,9.4875,15.2675,0.0,4.685,6.185,142.84,118.65,137.875,109.455,135.16,136.38,142.28,97.74,148.875,125.28,70.5125,145.38,117.1175,169.9475,144.8225,132.08499999999998,0.0,125.73500000000001,134.2625,0.0,112.065,101.2025
733993.0,24.555,29.155,24.355,26.485,15.135,28.925,22.0,8.2,4.27,11.8325,3.41,28.520000000000003,25.03,24.455,11.02,30.845,24.2575,17.86,11.69,3.7800000000000002,2.96,7.8125,135.5125,141.51,151.07999999999998,139.6425,0.0,126.11249999999998,140.4025,115.48499999999999,140.64000000000001,105.55,82.05000000000001,144.3475,129.55,142.9725,44.44,129.76749999999998,130.515,119.60749999999999,133.365,84.265,0.0,79.31
733995.0,19.5375,17.03,15.455,27.8375,17.3875,19.125,13.765,10.56,4.385,3.8625,6.235,14.9225,25.54,23.445,29.71,31.395000000000003,13.4875,22.92,19.905,2.4,6.96,6.0375,116.73,127.02000000000001,84.0,136.91,125.41,143.9275,124.51500000000001,124.13,80.7,91.65,98.36749999999999,122.78,136.21,138.2425,134.8725,126.13,114.565,0.0,111.5925,91.815,77.06,66.15
733997.0,19.4525,30.93,21.37,25.47,25.0475,21.725,17.92,9.4875,15.2675,2.83,6.185,21.235,22.932499999999997,29.637499999999996,28.4075,32.7175,17.5775,16.665,5.38,6.0275,3.6275,8.135,145.38,117.1175,0.0,169.9475,144.8225,132.08499999999998,92.9125,125.73500000000001,134.2625,94.44,101.2025,128.96,119.02,129.89249999999998,119.35,131.0,157.365,140.505,68.61749999999999,122.34,96.715,112.31
733999.0,39.3375,25.9375,14.365,26.427500000000002,23.487499999999997,18.1525,16.275,5.0625,6.19,5.25,13.125,20.305,16.845,24.27,14.3225,16.34,21.985,14.7875,20.525,5.3375,17.0,23.0,137.875,142.84,100.85999999999999,135.16,136.38,142.28,118.65,97.74,125.28,70.5125,106.69999999999999,113.29,123.0,137.2725,126.655,98.3575,126.56,126.1925,0.0,122.28,89.46000000000001,184.98
734001.0,28.520000000000003,25.03,30.845,24.455,11.02,24.2575,17.86,11.69,3.7800000000000002,2.96,7.8125,19.5375,17.03,15.455,27.8375,17.3875,19.125,13.765,10.56,4.385,3.8625,4.13,144.3475,129.55,129.76749999999998,142.9725,44.44,130.515,119.60749999999999,133.365,84.265,0.0,79.31,116.73,127.02000000000001,84.0,136.91,125.41,143.9275,124.51500000000001,124.13,80.7,91.65,166.66
734003.0,14.9225,25.54,23.445,29.71,19.905,31.395000000000003,13.4875,21.705,2.4,6.96,6.0375,7.38,24.27,20.305,16.845,14.3225,21.985,14.7875,12.77,20.525,7.83,17.0,122.78,136.21,138.2425,134.8725,111.5925,126.13,114.565,138.07,91.815,77.06,66.15,115.89000000000001,137.2725,113.29,123.0,126.655,126.56,126.1925,101.46000000000001,0.0,0.0,89.46000000000001
734005.0,25.9375,16.275,39.3375,26.427500000000002,23.487499999999997,14.225,14.365,5.0625,2.08,5.25,6.74,19.505,24.555,24.355,29.155,28.925,26.485,22.0,8.2,4.27,11.8325,3.41,142.84,118.65,137.875,135.16,136.38,109.455,100.85999999999999,97.74,20.0,70.5125,115.935,114.78,135.5125,151.07999999999998,141.51,126.11249999999998,139.6425,140.4025,115.48499999999999,140.64000000000001,105.55,82.05000000000001
734007.0,28.520000000000003,25.03,11.02,24.455,24.2575,17.86,11.69,30.845,3.7800000000000002,2.96,7.8125,19.4525,13.175,21.37,25.47,25.0475,21.725,15.2675,9.4875,0.0,17.92,6.185,144.3475,129.55,44.44,142.9725,130.515,119.60749999999999,133.365,129.76749999999998,84.265,0.0,79.31,145.38,118.32,0.0,169.9475,144.8225,132.08499999999998,134.2625,125.73500000000001,0.0,92.9125,101.2025
734009.0,21.235,22.932499999999997,29.637499999999996,17.5775,20.64,32.7175,16.665,5.38,6.0275,3.6275,8.135,19.5375,17.03,15.455,27.8375,19.125,17.3875,13.765,10.56,4.385,3.8625,4.13,128.96,119.02,129.89249999999998,157.365,125.13999999999999,131.0,140.505,68.61749999999999,122.34,96.715,112.31,116.73,127.02000000000001,84.0,136.91,143.9275,125.41,124.51500000000001,124.13,80.7,91.65,166.66
734011.0,20.305,16.845,7.83,16.34,14.3225,10.0175,14.7875,21.985,20.525,9.075,17.0,29.155,24.355,26.485,28.925,18.295,24.525,22.0,7.83,11.8325,8.2,3.41,113.29,123.0,0.0,98.3575,126.655,158.595,126.1925,126.56,0.0,110.405,89.46000000000001,141.51,151.07999999999998,139.6425,126.11249999999998,88.23,122.05,140.4025,120.44999999999999,105.55,115.48499999999999,82.05000000000001
734013.0,14.9225,25.54,23.445,21.439999999999998,31.395000000000003,13.4875,22.92,19.905,2.4,6.96,6.0375,25.9375,16.275,39.3375,26.427500000000002,23.487499999999997,14.225,6.74,5.0625,2.08,5.25,6.19,122.78,136.21,138.2425,121.34,126.13,114.565,0.0,111.5925,91.815,77.06,66.15,142.84,118.65,137.875,135.16,136.38,109.455,115.935,97.74,20.0,70.5125,125.28
734015.0,28.520000000000003,25.03,11.02,24.455,30.845,17.86,14.8625,11.69,3.7800000000000002,2.96,7.8125,21.235,22.932499999999997,29.637499999999996,17.5775,32.7175,20.64,16.665,5.38,6.0275,3.6275,8.135,144.3475,129.55,44.44,142.9725,129.76749999999998,119.60749999999999,147.48,133.365,84.265,0.0,79.31,128.96,119.02,129.89249999999998,157.365,131.0,125.13999999999999,140.505,68.61749999999999,122.34,96.715,112.31
734017.0,16.845,20.42,24.27,16.34,7.83,7.38,14.3225,23.8825,14.7875,20.525,9.075,29.99,19.5375,17.3875,27.8375,15.455,13.765,10.56,3.8625,3.0,4.13,13.0,123.0,110.94,137.2725,98.3575,0.0,115.89000000000001,126.655,127.08,126.1925,0.0,110.405,127.365,116.73,125.41,136.91,84.0,124.51500000000001,124.13,91.65,0.0,166.66,146.52
734019.0,19.505,29.155,26.485,28.925,22.0,24.355,18.295,20.535,4.27,11.8325,4.58,19.4525,13.175,25.47,25.0475,21.37,15.2675,21.725,17.92,6.75,0.0,6.185,114.78,141.51,139.6425,126.11249999999998,140.4025,151.07999999999998,88.23,125.16499999999999,140.64000000000001,105.55,100.35000000000001,145.38,118.32,169.9475,144.8225,0.0,134.2625,132.08499999999998,92.9125,86.64750000000001,0.0,101.2025
734021.0,25.03,24.455,11.02,28.520000000000003,14.8625,19.385,17.86,11.69,11.0,3.7800000000000002,7.8125,25.9375,16.275,39.3375,23.487499999999997,26.427500000000002,14.225,5.0625,2.08,5.25,6.74,6.19,129.55,142.9725,44.44,144.3475,147.48,0.0,119.60749999999999,133.365,103.32249999999999,84.265,79.31,142.84,118.65,137.875,136.38,135.16,109.455,97.74,20.0,70.5125,115.935,125.28
734023.0,21.235,22.932499999999997,29.637499999999996,20.64,17.5775,32.7175,16.665,5.38,5.342499999999999,3.6275,8.135,14.9225,25.54,23.445,29.71,31.395000000000003,13.4875,22.92,19.905,2.4,6.96,2.7875,128.96,119.02,129.89249999999998,125.13999999999999,157.365,131.0,140.505,68.61749999999999,101.3475,96.715,112.31,122.78,136.21,138.2425,134.8725,126.13,114.565,0.0,111.5925,91.815,77.06,53.32
734025.0,19.4525,13.175,19.9925,25.47,21.725,21.37,15.2675,17.92,6.75,0.0,6.185,19.5375,29.99,15.455,27.8375,17.3875,13.765,3.8625,3.0,6.235,4.13,13.0,145.38,118.32,111.92,169.9475,132.08499999999998,0.0,134.2625,92.9125,86.64750000000001,0.0,101.2025,116.73,127.365,84.0,136.91,125.41,124.51500000000001,91.65,0.0,98.36749999999999,166.66,146.52
734027.0,21.235,22.932499999999997,29.637499999999996,17.5775,20.64,32.7175,16.665,10.93,6.0275,3.6275,8.135,25.9375,17.085,39.3375,23.487499999999997,26.427500000000002,14.225,5.0625,6.74,13.125,5.25,2.08,128.96,119.02,129.89249999999998,157.365,125.13999999999999,131.0,140.505,92.59,122.34,96.715,112.31,142.84,111.87,137.875,136.38,135.16,109.455,97.74,115.935,106.69999999999999,70.5125,20.0
734029.0,14.9225,29.71,23.445,21.439999999999998,31.395000000000003,13.4875,22.92,19.905,10.9125,6.96,16.585,24.455,25.03,11.02,28.520000000000003,14.8625,19.385,17.86,11.69,11.0,3.7800000000000002,7.8125,122.78,134.8725,138.2425,121.34,126.13,114.565,0.0,111.5925,139.6125,77.06,143.865,142.9725,129.55,44.44,144.3475,147.48,0.0,119.60749999999999,133.365,103.32249999999999,84.265,79.31
734031.0,19.5375,29.99,27.8375,17.3875,15.455,13.765,10.56,13.0,7.81,4.13,3.8625,19.505,29.155,26.485,18.295,28.925,22.0,20.535,7.83,4.58,3.41,11.8325,116.73,127.365,136.91,125.41,84.0,124.51500000000001,124.13,146.52,162.09,166.66,91.65,114.78,141.51,139.6425,88.23,126.11249999999998,140.4025,125.16499999999999,120.44999999999999,100.35000000000001,82.05000000000001,105.55
734033.0,19.4525,13.175,19.9925,21.37,25.0475,21.725,15.2675,17.92,1.83,6.75,4.685,20.305,16.845,16.34,24.27,14.3225,23.0,23.8825,14.7875,7.83,5.135,17.0,145.38,118.32,111.92,0.0,144.8225,132.08499999999998,134.2625,92.9125,91.66499999999999,86.64750000000001,112.065,113.29,123.0,98.3575,137.2725,126.655,184.98,127.08,126.1925,0.0,109.545,89.46000000000001
734035.0,24.869999999999997,17.085,14.365,39.3375,23.487499999999997,26.427500000000002,14.225,5.0625,5.25,8.8425,9.2,14.9225,29.71,23.445,31.395000000000003,21.439999999999998,13.4875,22.92,19.905,6.96,6.0375,5.025,141.18,111.87,100.85999999999999,137.875,136.38,135.16,109.455,97.74,70.5125,57.14,0.0,122.78,134.8725,138.2425,126.13,121.34,114.565,0.0,111.5925,77.06,66.15,71.79
734037.0,21.235,22.932499999999997,29.637499999999996,17.5775,32.7175,20.64,16.665,10.93,6.0275,3.6275,8.135,24.455,25.03,11.02,19.385,14.8625,16.905,11.52,11.69,11.0,3.7800000000000002,7.8125,128.96,119.02,129.89249999999998,157.365,131.0,125.13999999999999,140.505,92.59,122.34,96.715,112.31,142.9725,129.55,44.44,0.0,147.48,135.3,107.14,133.365,103.32249999999999,84.265,79.31
734039.0,19.4525,13.175,25.47,25.0475,21.725,21.37,15.2675,9.4875,17.92,1.83,2.83,29.155,24.355,26.485,22.0,18.295,28.925,15.6975,7.83,4.27,11.8325,4.58,145.38,118.32,169.9475,144.8225,132.08499999999998,0.0,134.2625,125.73500000000001,92.9125,91.66499999999999,94.44,141.51,151.07999999999998,139.6425,140.4025,88.23,126.11249999999998,143.5525,120.44999999999999,140.64000000000001,105.55,100.35000000000001
734041.0,19.5375,29.99,19.125,17.3875,27.8375,15.455,13.765,10.56,13.0,4.13,3.8625,24.27,16.34,16.845,23.8825,14.7875,7.83,20.305,15.54,7.38,17.0,9.075,116.73,127.365,143.9275,125.41,136.91,84.0,124.51500000000001,124.13,146.52,166.66,91.65,137.2725,98.3575,123.0,127.08,126.1925,0.0,113.29,143.445,115.89000000000001,89.46000000000001,110.405
734043.0,19.4525,13.175,21.37,25.47,25.0475,15.2675,21.725,17.92,9.4875,1.83,2.83,21.235,22.932499999999997,29.637499999999996,20.64,17.5775,32.7175,16.665,5.38,8.135,6.0275,3.6275,145.38,118.32,0.0,169.9475,144.8225,134.2625,132.08499999999998,92.9125,125.73500000000001,91.66499999999999,94.44,128.96,119.02,129.89249999999998,125.13999999999999,157.365,131.0,140.505,68.61749999999999,112.31,122.34,96.715
734045.0,14.9225,29.71,23.445,25.54,21.439999999999998,31.395000000000003,13.4875,19.905,6.96,2.4,5.025,19.5375,29.99,19.125,27.8375,17.3875,15.455,13.765,10.56,6.235,4.13,3.8625,122.78,134.8725,138.2425,136.21,121.34,126.13,114.565,111.5925,77.06,91.815,71.79,116.73,127.365,143.9275,136.91,125.41,84.0,124.51500000000001,124.13,98.36749999999999,166.66,91.65
734047.0,14.9225,29.71,23.445,25.54,13.4875,21.439999999999998,31.395000000000003,19.905,6.96,2.4,5.025,19.4525,13.175,25.47,25.0475,21.725,21.37,9.4875,15.2675,1.83,6.185,2.83,122.78,134.8725,138.2425,136.21,114.565,121.34,126.13,111.5925,77.06,91.815,71.79,145.38,118.32,169.9475,144.8225,132.08499999999998,0.0,125.73500000000001,134.2625,91.66499999999999,101.2025,94.44
734049.0,21.235,22.932499999999997,29.637499999999996,17.5775,20.64,32.7175,16.665,5.38,8.135,6.0275,3.6275,19.4525,13.175,21.725,21.37,25.47,25.0475,15.2675,9.4875,4.685,1.83,2.83,128.96,119.02,129.89249999999998,157.365,125.13999999999999,131.0,140.505,68.61749999999999,112.31,122.34,96.715,145.38,118.32,132.08499999999998,0.0,169.9475,144.8225,134.2625,125.73500000000001,112.065,91.66499999999999,94.44
829705.0,21.235,22.932499999999997,29.637499999999996,16.665,17.5775,20.64,17.0775,5.38,8.135,3.6275,6.0275,27.8375,28.520000000000003,13.765,15.455,19.125,17.3875,10.56,4.385,10.93,3.8625,4.13,128.96,119.02,129.89249999999998,140.505,157.365,125.13999999999999,141.33,68.61749999999999,112.31,96.715,122.34,136.91,144.3475,124.51500000000001,84.0,143.9275,125.41,124.13,80.7,92.59,91.65,166.66
829707.0,14.9225,25.54,23.445,29.71,13.4875,31.395000000000003,18.165,19.905,6.96,2.4,5.025,24.355,17.03,18.1525,19.2175,22.0,23.487499999999997,28.925,11.615,2.96,11.8325,7.5,122.78,136.21,138.2425,134.8725,114.565,126.13,116.41,111.5925,77.06,91.815,71.79,151.07999999999998,127.02000000000001,142.28,122.315,140.4025,136.38,126.11249999999998,134.39499999999998,0.0,105.55,124.995
829709.0,19.4525,19.505,21.37,25.47,15.2675,25.0475,21.725,9.4875,6.305,1.83,6.185,20.305,16.34,21.985,16.845,14.3225,21.355,14.7875,14.045,7.6425,9.075,17.0,145.38,114.78,0.0,169.9475,134.2625,144.8225,132.08499999999998,125.73500000000001,119.69999999999999,91.66499999999999,101.2025,113.29,98.3575,126.56,123.0,126.655,143.565,126.1925,154.20499999999998,145.3475,110.405,89.46000000000001
829711.0,14.9225,25.54,23.445,31.395000000000003,13.4875,18.165,29.71,19.905,6.96,2.4,5.025,24.455,25.03,30.845,11.02,24.265,27.33,11.69,11.0,7.8125,5.74,3.84,122.78,136.21,138.2425,126.13,114.565,116.41,134.8725,111.5925,77.06,91.815,71.79,142.9725,129.55,129.76749999999998,44.44,118.69,121.9375,133.365,103.32249999999999,79.31,79.9,83.58500000000001
829713.0,21.235,22.932499999999997,29.637499999999996,16.665,17.5775,17.0775,20.64,5.38,8.135,0.0,6.0275,25.9375,39.3375,26.485,30.93,26.427500000000002,14.8625,6.7725,9.155,6.74,5.25,6.19,128.96,119.02,129.89249999999998,140.505,157.365,141.33,125.13999999999999,68.61749999999999,112.31,0.0,122.34,142.84,137.875,139.6425,117.1175,135.16,147.48,106.9175,148.875,115.935,70.5125,125.28
829715.0,24.355,19.2175,28.925,23.487499999999997,23.47,18.295,22.0,11.615,2.96,11.8325,4.58,20.305,16.34,21.985,16.845,14.3225,21.355,14.7875,14.045,7.6425,9.075,17.0,151.07999999999998,122.315,126.11249999999998,136.38,119.75999999999999,88.23,140.4025,134.39499999999998,0.0,105.55,100.35000000000001,113.29,98.3575,126.56,123.0,126.655,143.565,126.1925,154.20499999999998,145.3475,110.405,89.46000000000001
829717.0,27.8375,28.520000000000003,13.765,15.455,19.125,17.3875,10.5,10.56,10.93,4.385,3.0,19.505,19.4525,25.47,25.0475,21.725,17.92,9.4875,21.37,15.2675,6.305,6.185,136.91,144.3475,124.51500000000001,84.0,143.9275,125.41,120.12,124.13,92.59,80.7,58.050000000000004,114.78,145.38,169.9475,144.8225,132.08499999999998,92.9125,125.73500000000001,0.0,134.2625,119.69999999999999,101.2025
829719.0,25.9375,39.3375,26.485,26.427500000000002,30.93,14.8625,6.7725,9.155,6.74,6.19,5.25,24.455,25.03,27.33,30.845,11.02,24.265,14.9,11.69,6.235,7.8125,3.84,142.84,137.875,139.6425,135.16,117.1175,147.48,106.9175,148.875,115.935,125.28,70.5125,142.9725,129.55,121.9375,129.76749999999998,44.44,118.69,160.32,133.365,98.36749999999999,79.31,83.58500000000001
829721.0,20.305,16.34,21.985,21.355,14.7875,16.845,14.3225,14.045,7.6425,9.075,17.0,28.520000000000003,16.275,20.42,27.8375,19.125,17.3875,10.5,13.0,4.385,10.93,3.0,113.29,98.3575,126.56,143.565,126.1925,123.0,126.655,154.20499999999998,145.3475,110.405,89.46000000000001,144.3475,118.65,110.94,136.91,143.9275,125.41,120.12,146.52,80.7,92.59,58.050000000000004
829725.0,19.505,19.4525,21.37,25.0475,25.47,21.725,15.2675,17.92,9.4875,6.305,6.185,24.355,19.2175,28.925,23.487499999999997,23.47,22.0,18.295,11.615,2.96,11.8325,7.5,114.78,145.38,0.0,144.8225,169.9475,132.08499999999998,134.2625,92.9125,125.73500000000001,119.69999999999999,101.2025,151.07999999999998,122.315,126.11249999999998,136.38,119.75999999999999,140.4025,88.23,134.39499999999998,0.0,105.55,124.995
829727.0,24.455,25.03,30.845,11.02,24.14,24.265,14.9,11.69,6.235,7.8125,3.84,20.305,16.34,21.985,16.845,14.3225,14.7875,21.355,14.045,7.6425,9.075,17.0,142.9725,129.55,129.76749999999998,44.44,134.0275,118.69,160.32,133.365,98.36749999999999,79.31,83.58500000000001,113.29,98.3575,126.56,123.0,126.655,126.1925,143.565,154.20499999999998,145.3475,110.405,89.46000000000001
829729.0,19.5375,16.275,19.125,27.8375,10.56,17.3875,15.455,10.5,10.93,4.385,3.0,14.9225,25.54,23.445,29.71,31.395000000000003,18.165,13.4875,19.905,6.96,2.4,5.025,116.73,118.65,143.9275,136.91,124.13,125.41,84.0,120.12,92.59,80.7,58.050000000000004,122.78,136.21,138.2425,134.8725,126.13,116.41,114.565,111.5925,77.06,91.815,71.79
829731.0,24.455,25.03,24.265,30.845,11.02,24.14,14.9,11.69,6.235,7.8125,3.7800000000000002,24.355,19.2175,28.925,23.487499999999997,23.47,22.0,18.295,11.615,2.96,11.8325,7.5,142.9725,129.55,118.69,129.76749999999998,44.44,134.0275,160.32,133.365,98.36749999999999,79.31,84.265,151.07999999999998,122.315,126.11249999999998,136.38,119.75999999999999,140.4025,88.23,134.39499999999998,0.0,105.55,124.995
829733.0,19.505,19.4525,21.37,25.47,21.725,17.4575,23.3,15.2675,9.4875,6.305,6.185,21.235,22.932499999999997,29.637499999999996,16.665,17.5775,32.7175,17.0775,10.76,8.135,6.0275,3.6275,114.78,145.38,0.0,169.9475,132.08499999999998,159.2225,132.79500000000002,134.2625,125.73500000000001,119.69999999999999,101.2025,128.96,119.02,129.89249999999998,140.505,157.365,131.0,141.33,137.23499999999999,112.31,122.34,96.715
829735.0,20.305,24.27,21.985,16.845,16.34,14.3225,21.355,14.7875,14.045,17.0,7.38,14.9225,25.54,23.445,29.71,18.165,31.395000000000003,13.4875,19.905,6.96,2.4,5.025,113.29,137.2725,126.56,123.0,98.3575,126.655,143.565,126.1925,154.20499999999998,89.46000000000001,115.89000000000001,122.78,136.21,138.2425,134.8725,116.41,126.13,114.565,111.5925,77.06,91.815,71.79
829737.0,25.9375,13.475,39.3375,26.485,26.427500000000002,24.869999999999997,15.700000000000001,10.825,6.74,6.19,5.25,19.5375,16.275,20.42,27.8375,17.3875,15.455,10.56,15.39,3.8625,6.605,4.385,142.84,108.285,137.875,139.6425,135.16,141.18,148.0525,126.72,115.935,125.28,70.5125,116.73,118.65,110.94,136.91,125.41,84.0,124.13,156.4375,91.65,109.55250000000001,80.7
829739.0,24.355,19.2175,28.925,18.295,23.487499999999997,23.47,22.0,11.615,2.96,11.8325,7.5,21.235,22.932499999999997,29.637499999999996,16.665,17.5775,32.7175,17.0775,10.76,8.135,6.0275,3.6275,151.07999999999998,122.315,126.11249999999998,88.23,136.38,119.75999999999999,140.4025,134.39499999999998,0.0,105.55,124.995,128.96,119.02,129.89249999999998,140.505,157.365,131.0,141.33,137.23499999999999,112.31,122.34,96.715
829741.0,20.305,24.27,21.355,21.985,16.845,14.7875,14.3225,16.34,14.045,23.0,17.0,19.505,19.4525,19.9925,25.47,25.0475,21.37,15.2675,9.4875,6.305,0.0,6.185,113.29,137.2725,143.565,126.56,123.0,126.1925,126.655,98.3575,154.20499999999998,184.98,89.46000000000001,114.78,145.38,111.92,169.9475,144.8225,0.0,134.2625,125.73500000000001,119.69999999999999,0.0,101.2025
829743.0,25.03,24.455,24.265,11.02,24.2575,30.845,11.69,16.095,6.235,7.8125,3.7800000000000002,21.235,22.932499999999997,29.637499999999996,17.0775,17.5775,16.665,15.1475,10.76,8.135,6.0275,3.6275,129.55,142.9725,118.69,44.44,130.515,129.76749999999998,133.365,149.79,98.36749999999999,79.31,84.265,128.96,119.02,129.89249999999998,141.33,157.365,140.505,122.9525,137.23499999999999,112.31,122.34,96.715
829745.0,13.475,24.869999999999997,39.3375,26.485,26.427500000000002,18.355,15.700000000000001,9.155,5.0625,10.825,5.25,14.9225,25.54,23.445,31.395000000000003,13.4875,29.71,18.165,19.905,6.96,5.025,2.4,108.285,141.18,137.875,139.6425,135.16,144.375,148.0525,148.875,97.74,126.72,70.5125,122.78,136.21,138.2425,126.13,114.565,134.8725,116.41,111.5925,77.06,71.79,91.815
829747.0,24.355,19.2175,28.925,23.47,23.487499999999997,22.0,11.615,2.96,7.83,11.8325,7.5,19.5375,16.275,20.42,27.8375,17.3875,15.455,15.39,10.56,6.605,4.385,3.8625,151.07999999999998,122.315,126.11249999999998,119.75999999999999,136.38,140.4025,134.39499999999998,0.0,120.44999999999999,105.55,124.995,116.73,118.65,110.94,136.91,125.41,84.0,156.4375,124.13,109.55250000000001,80.7,91.65
829749.0,20.305,24.27,21.985,16.845,21.355,16.34,14.3225,14.7875,14.045,9.075,17.0,25.9375,39.3375,26.427500000000002,30.93,26.485,18.355,15.700000000000001,9.155,5.0625,10.825,5.25,113.29,137.2725,126.56,123.0,143.565,98.3575,126.655,126.1925,154.20499999999998,110.405,89.46000000000001,142.84,137.875,135.16,117.1175,139.6425,144.375,148.0525,148.875,97.74,126.72,70.5125
829751.0,19.5375,16.275,20.42,27.8375,17.3875,15.455,10.56,10.5,10.93,6.605,4.385,25.03,24.455,30.845,11.02,24.265,23.125,11.69,6.235,3.7800000000000002,7.8125,3.84,116.73,118.65,110.94,136.91,125.41,84.0,124.13,120.12,92.59,109.55250000000001,80.7,129.55,142.9725,129.76749999999998,44.44,118.69,124.47,133.365,98.36749999999999,84.265,79.31,83.58500000000001
829753.0,14.9225,25.54,23.445,31.395000000000003,13.4875,29.71,18.165,19.905,6.96,2.4,5.025,19.505,19.4525,19.9925,21.725,25.0475,21.37,15.2675,9.4875,6.305,1.83,6.185,122.78,136.21,138.2425,126.13,114.565,134.8725,116.41,111.5925,77.06,91.815,71.79,114.78,145.38,111.92,132.08499999999998,144.8225,0.0,134.2625,125.73500000000001,119.69999999999999,91.66499999999999,101.2025
829757.0,24.355,19.2175,28.925,23.487499999999997,23.47,22.0,11.615,2.96,7.83,11.8325,7.5,25.9375,39.3375,26.427500000000002,30.93,26.485,18.355,15.700000000000001,9.155,5.0625,10.825,6.19,151.07999999999998,122.315,126.11249999999998,136.38,119.75999999999999,140.4025,134.39499999999998,0.0,120.44999999999999,105.55,124.995,142.84,137.875,135.16,117.1175,139.6425,144.375,148.0525,148.875,97.74,126.72,125.28
